time,flux
2893.3221902891955,115243.6640625
2893.3446438934534,115055.5703125
2893.3673289772223,115246.5
2893.3900140600604,115231.984375
2893.4124676615256,115476.453125
2893.435152742035,115133.953125
2893.457606340705,115196.7421875
2893.4802914193515,115189.140625
2893.502976496601,115024.71875
2893.525430092477,114992.1328125
2893.5481151673985,115201.0703125
2893.5705687609466,114111.7265625
2893.5932538340057,114774.859375
2893.615707425226,115083.1328125
2893.6383924959555,114847.5
2893.6610775652894,115210.453125
2893.683531153715,114797.1953125
2893.7062162211855,114803.625
2893.728669807283,115582.3828125
2893.7513548724264,115034.8984375
2893.7738084561956,115165.015625
2893.796493519476,114888.3203125
2893.819178581358,115202.0703125
2893.841632161868,115116.6171875
2893.864317221887,115191.9609375
2893.88677080007,114807.4375
2893.9094558577617,114765.984375
2893.93190943408,115203.09375
2893.954594489909,115270.1484375
2893.9772795443414,115365.1015625
2893.9997331174,114630.1015625
2894.0224181695057,115267.78125
2894.044871740701,115226.2734375
2894.067556790943,115397.625
2894.0900103598105,114921.0234375
2894.1126954077235,114827.7265625
2894.1353804547052,113700.984375
2894.15783402078,113791.2265625
2894.180519065433,113382.8515625
2894.202972629645,113402.78125
2894.225657672435,114013.21875
2894.2483427138286,115131.3984375
2894.2707962747813,115387.625
2894.293481314313,114687.625
2894.315934872936,115277.9765625
2894.3386199106044,114869.140625
2894.361073467365,115143.765625
2894.383758503171,115043.6015625
2894.4064435375803,114929.34375
2894.4288970915477,115005.6796875
2894.451582124093,115105.4921875
2894.474035675732,115160.015625
2894.496720706417,115208.3984375
2894.5191742561924,115097.5859375
2894.5418592850133,114960.7734375
2894.5645443124367,115165.59375
2894.5869978594183,115005.1796875
2894.609682885447,115075.875
2894.632136430566,115342.5234375
2894.65482145473,115206.6796875
2894.6772749979864,114865.328125
2894.700191499799,115302.484375
2894.7228765211703,114926.25
2894.745330062098,115122.640625
2894.768015081606,115076.71875
2894.7904686202055,114891.1640625
2894.8131536383175,114755.984375
2894.835838655497,114782.359375
2894.858292191768,115015.375
2894.880977207085,115149.2421875
2894.9034307419615,114992.96875
2894.9261157558803,114996.1015625
2894.9485692893586,114884.015625
2894.9712543018804,114941.390625
2894.993939313473,115236.59375
2895.016624324599,115104.484375
2895.039309334793,114943.171875
2895.061762865011,115140.9453125
2895.084447873809,114917.171875
2895.1069014026307,114971.3125
2895.129586410497,115008.1171875
2895.152271417897,114968.171875
2895.1747249448567,115223.875
2895.1974099513254,114885.9453125
2895.2198634778183,114800.1484375
2895.242548482891,114637.546875
2895.265002008453,115255.59375
2895.2876870130594,114835.984375
2895.310372017665,115026.9921875
2895.33282554183,114975.125
2895.3555105459727,113972.6015625
2895.3779640696707,113525.515625
2895.400649073346,113545.34375
2895.4231025970457,113900.015625
2895.4457876002552,113888.171875
2895.4684726034648,115320.4765625
2895.490926127163,115087.8125
2895.5136111303746,115356.9609375
2895.536064654073,115017.515625
2895.558749657748,115441.296875
2895.5814346614243,114995.2109375
2895.603888186054,115276.0
2895.6265731906606,115078.484375
2895.649026715757,115258.46875
2895.67171172083,115173.46875
2895.694165247323,114931.5625
2895.7168502537916,115277.03125
2895.7395352607273,115297.8125
2895.7619887886176,115125.140625
2895.784673797414,115009.125
2895.807127327168,115006.453125
2895.8298123373625,115027.171875
2895.8522658685115,115170.4296875
2895.874950881035,114738.1328125
2895.897635894489,114850.5390625
2895.9200894293645,115006.9296875
2895.942774444681,114918.6328125
2895.965227981885,114846.3984375
2895.9879130004615,114865.2421875
2896.0103665399924,114656.453125
2896.033051561364,114688.4453125
2896.0557365836657,114951.625
2896.2927720164416,115462.1953125
2896.3154570573697,115162.765625
2896.3379106197194,114822.9765625
2896.3605956639076,115291.2265625
2896.383280709958,115064.3046875
2896.405734276964,115161.203125
2896.428419325808,114888.5390625
2896.450872895609,115314.953125
2896.473557947247,115084.265625
2896.49601151984,115234.7890625
2896.5186965738076,115027.9140625
2896.541381629171,115360.390625
2896.5638352054893,114519.65625
2896.586520263183,113920.8828125
2896.6089738413643,113726.5546875
2896.6316589009184,113552.3125
2896.6541124809637,113833.484375
2896.67679754238,115389.3046875
2896.6994826042646,115402.5
2896.721936186637,114985.921875
2896.7446212499162,115247.359375
2896.767074833221,114946.4296875
2896.7897598974314,115313.875
2896.8122134821324,114699.9375
2896.834898547276,115129.8125
2896.8575836124182,114945.0390625
2896.880037197586,115134.09375
2896.902722263193,114911.5546875
2896.9251758488253,114968.46875
2896.947860914435,114906.6015625
2896.9705459800425,114944.546875
2896.9929995656757,114842.125
2897.015684630818,114903.9375
2897.038138215984,115180.46875
2897.0608232811283,114740.1171875
2897.083276865828,114922.765625
2897.105961930506,115101.5
2897.1286469942515,115000.015625
2897.1511005780203,114991.390625
2897.173785641302,114703.140625
2897.1962392236733,114773.28125
2897.218924286023,114913.015625
2897.2413778674645,114986.8046875
2897.2640629288817,115069.28125
2897.2867479893685,114986.84375
2897.309201568946,114989.28125
2897.331886628036,114887.09375
2897.3543402066834,114973.9296875
2897.3770252643762,114893.3359375
2897.39947884116,115452.9296875
2897.422163897455,114832.625
2897.4448489528195,114998.3359375
2897.467302527276,114744.3828125
2897.489987580778,115168.3203125
2897.512441153837,115032.6484375
2897.535126205942,114986.5390625
2897.5575797766724,114668.4609375
2897.580264826915,115164.15625
2897.6029498762246,115215.078125
2897.625403444627,115117.1953125
2897.64808849161,115243.3828125
2897.6705420581493,115295.5078125
2897.6932271032697,115506.0625
2897.7159121479226,115116.5546875
2897.738365711204,114995.8984375
2897.761050753529,115271.25
2897.7835043149475,114685.1484375
2897.80618935541,113805.0625
2897.8286429144987,113633.03125
2897.851327952634,113456.6015625
2897.874012989837,113738.21875
2897.896466546133,115140.1171875
2897.9191515810076,115147.5859375
2897.9416051349763,115132.0703125
2897.964290167987,114920.4921875
2897.986743719627,115161.9453125
2898.0094287503102,115017.5859375
2898.032113780064,114781.640625
2898.054567328443,115043.2578125
2898.077252355868,114957.3203125
2898.0997059019182,114990.4921875
2898.1223909270147,115125.046875
2898.144844471203,115266.84375
2898.167529493972,115064.40625
2898.1902145158074,115397.9921875
2898.2126680562715,115339.34375
2898.235353075778,115276.96875
2898.25780661438,115084.7109375
2898.2804916315595,115250.1640625
2898.3031766473423,115243.078125
2898.325630182683,115104.8203125
2898.348315196138,115067.9921875
2898.3707687291503,114671.0
2898.3934537402774,115022.1484375
2898.415907270961,115131.859375
2898.4385922797596,115087.890625
2898.461277287626,114561.8828125
2898.483730814585,115038.2734375
2898.5064158205887,114374.46875
2898.52886934522,114967.5
2898.5515543484294,114857.7890625
2898.574007870733,114847.96875
2898.5966928716134,115079.4609375
2898.6193778715647,115242.3203125
2898.6418313906065,115315.3046875
2898.664516387764,115117.6875
2898.6869699044782,115201.7890625
2898.709654899772,115165.5078125
2898.7321084141577,115482.9765625
2898.7547934071235,114992.6171875
2898.7774783986915,115261.8203125
2898.7999319093533,115117.0234375
2898.822616898593,115236.125
2898.845070407392,115066.515625
2898.8677553943035,114873.5390625
2898.8902089007734,115093.21875
2898.9128938853573,115039.2421875
2898.9355788685434,115103.09375
2898.9580323712894,114869.203125
2898.980717352613,115279.40625
2899.0031708530296,114409.125
2899.0258558320247,113442.484375
2899.048540809624,113355.40625
2899.07099430678,113264.9609375
2899.093679282051,113666.6796875
2899.1161327768787,115019.609375
2899.1388177498216,114931.4140625
2899.161271242322,115122.8671875
2899.1839562129353,115015.8984375
2899.2066411821534,115269.15625
2899.2290946713924,115399.796875
2899.2517796387474,114945.3515625
2899.274233125194,115091.515625
2899.2969180902196,115184.1015625
2899.319371574803,115313.3984375
2899.342056537035,115368.5390625
2899.3647414988022,114740.8359375
2899.3871949796603,114996.53125
2899.409879938633,115304.125
2899.432333417629,115298.8125
2899.4550183742726,115122.5234375
2899.4774718509407,114972.8671875
2899.5001568052567,114864.40625
2899.5228417586413,115171.6640625
2899.5452952315827,115002.84375
2899.567980182639,115052.09375
2899.5904336537187,114990.1796875
2899.6131186024472,114758.6875
2899.635803549778,115296.0390625
2899.658257017132,114975.921875
2899.6809419626006,114800.875
2899.703395427626,114871.4140625
2899.726080370767,115376.703125
2899.748533833465,115122.875
2899.771218774276,115360.7421875
2899.793903713691,114818.375
2899.816357173594,115560.0390625
2899.839042110681,115073.9375
2899.8614955677913,115209.8125
2899.8841805030142,115032.8046875
2899.9066339577967,115031.1640625
2899.929318890691,115166.71875
2899.95200382219,115215.515625
2899.974457274178,114812.90625
2899.9971422033477,114954.3203125
2900.019595652542,114877.0234375
2900.04228057985,114963.3203125
2900.06473402718,115043.2578125
2900.0874189516935,114573.6640625
2900.110103875275,114948.3984375
2900.1325573193476,114890.515625
2900.155242240601,114834.9765625
2900.177695682344,114980.4140625
2900.2003806012704,115245.078125
2900.2228340406855,114524.2421875
2900.2455189577477,113851.9921875
2900.2682038734138,113335.7421875
2900.290657309569,113748.953125
2900.3133422233723,113951.5625
2900.3357956567334,115248.421875
2900.358480568208,115046.859375
2900.3811654782858,115025.2890625
2900.4036189088542,114689.609375
2900.426303817069,115210.3125
2900.448757245308,114795.8203125
2900.47144215073,115024.1640625
2900.4938955766397,114984.984375
2900.516580480199,115043.5859375
2900.539265382827,115185.3046875
2900.561718805477,115115.3515625
2900.584403705777,114960.7734375
2900.6068571261,114916.265625
2900.62954202407,115048.796875
2900.651995442531,114953.3046875
2900.6746803381734,115284.8359375
2900.6973652324186,114893.890625
2900.71981864762,115350.7734375
2900.742503540003,115063.4609375
2900.764956952874,115343.890625
2900.7876418429287,114878.6484375
2900.8100952534733,115216.0078125
2900.832780141665,115214.1953125
2900.8554650284595,115304.1640625
2900.877918435745,114872.484375
2900.9006033202104,115131.1328125
2900.9230567256327,115279.796875
2900.9457416077717,115082.2734375
2900.9684264889775,115253.359375
2900.99087989114,114987.84375
2901.013564770019,115385.40625
2901.036018169852,114990.6953125
2901.0587030468687,115200.5546875
2901.0811564443743,114763.140625
2901.1038413190627,115397.5234375
2901.1265261928183,114904.015625
2901.1489795870643,115208.3046875
2901.171664458493,114774.6328125
2901.1941178504094,114919.8359375
2901.2168027195103,114942.828125
2901.2392561095658,114883.5078125
2901.2619409763365,115230.515625
2901.2846258426425,115071.90625
2901.307079228972,115008.234375
2901.3297640929504,115021.4609375
2901.3522174774166,115049.2578125
2901.3749023390656,115128.5703125
2901.3973557212053,115262.0078125
2901.4200405805254,115170.71875
2901.4427254389147,114824.7578125
2901.465178817795,113938.7109375
2901.487863673856,113370.609375
2901.510317050872,113679.4296875
2901.5330019050707,113603.890625
2901.5554552797594,117077.578125
2901.5781401311647,115024.7578125
2901.6008249821025,114859.09375
2901.6232783535315,114879.484375
2901.6459632021433,115002.1875
2901.6684165712422,115192.3984375
2901.691101417525,114747.8046875
2901.713786262876,115199.265625
2901.736239629183,114856.4296875
2901.7589244722058,115425.875
2901.7813778361833,115100.125
2901.804062676878,115219.875
2901.8265160389938,115098.7265625
2901.849200877359,115496.765625
2901.87188571526,115187.8515625
2901.8943390736504,115237.515625
2901.9170239092227,115012.625
2901.9394772657497,115086.78125
2901.9621620989938,115305.71875
2901.984615453659,114754.75
2902.0073002845747,115184.078125
2902.0299851145596,114845.0625
2902.052438465964,115156.1328125
2902.07512329362,114874.8515625
