time,flux
3538.503904706347,230722.53125
3538.5247385306097,230832.046875
3538.545340866978,231080.703125
3538.5659432028824,231195.40625
3538.5863140508923,231247.140625
3538.6069163853986,230937.5
3538.6275187189744,230959.421875
3538.647889564656,230997.375
3538.6684918968335,230952.59375
3538.688862741585,230986.109375
3538.709465072365,231243.8125
3538.7300674022154,229162.65625
3538.7504382451034,227612.859375
3538.7710405735565,227272.671875
3538.7916429015436,227343.53125
3538.8122452286,227429.828125
3538.8326160682273,229147.78125
3538.853218393888,231125.484375
3538.87382071908,231039.625
3538.8941915563796,231105.53125
3538.9147938801766,230917.046875
3538.935164716079,231095.6875
3538.955767038478,231099.625
3538.976369359947,231129.0625
3538.996740193987,231012.171875
3539.017342514057,231014.34375
3539.0377133467014,230818.765625
3539.058315664909,231043.578125
3539.0786864961565,230884.421875
3539.099288813433,230839.34375
3539.1198911297784,231317.421875
3539.140261959163,231034.953125
3539.160864274111,230997.796875
3539.181235101632,231222.21875
3539.2018374156496,230960.359375
3539.2224397282703,230981.515625
3539.2430420408914,230824.75
3539.263644352114,231201.1875
3539.4986032487927,230905.03125
3539.519205551763,230947.859375
3539.539576367303,231280.234375
3539.5601786688776,230884.953125
3539.5807809695193,230965.03125
3539.601151783196,231114.921875
3539.6217540824423,230907.546875
3539.642124894723,231034.640625
3539.6627271925718,230806.765625
3539.683329489954,231181.75
3539.7037002999064,230920.890625
3539.724302595892,230795.5
3539.7446734044483,231009.265625
3539.7652756990374,231035.453125
3539.7856465066616,230813.984375
3539.806248799388,231013.921875
3539.826851092113,231005.828125
3539.847221896943,231083.5625
3539.867824188273,230936.6875
3539.888194992172,230961.1875
3539.908797281639,230971.96875
3539.929399570639,231140.203125
3539.949770372209,231200.984375
3539.9703726598136,231211.484375
3539.990743460453,230868.390625
3540.0113457461944,230763.15625
3540.031716545437,230986.28125
3540.0523188302463,231164.765625
3540.0729211141247,230750.375
3540.0932919110387,231029.171875
3540.1138941935205,231039.421875
3540.1342649895037,230904.0625
3540.154867270589,231109.84375
3540.1754695512063,230870.8125
3540.195840344861,230910.75
3540.2164426240834,230985.0
3540.236813415875,230917.65625
3540.2574156937003,230844.640625
3540.2777864845607,230719.828125
3540.2983887609894,231130.03125
3540.3189910369506,231061.5625
3540.3393618254836,231164.765625
3540.3599641000487,231072.546875
3540.380334887184,230923.203125
3540.400937160353,231111.1875
3540.4215394325884,231037.578125
3540.441910217862,231175.484375
3540.4625124887016,230834.546875
3540.482883273043,231038.15625
3540.503485542486,230997.140625
3540.523856324966,230957.296875
3540.5444585930104,231109.96875
3540.5650608605906,231016.109375
3540.5854316412074,230864.140625
3540.6060339073897,230948.890625
3540.6264046866104,231040.296875
3540.6470069513957,230688.484375
3540.6676092152506,230990.734375
3540.687979992608,231028.484375
3540.708582255066,230951.9375
3540.7289530310254,230769.015625
3540.7495552920873,230969.375
3540.769926066649,230921.5625
3540.790528326778,231008.125
3540.811130585977,230969.578125
3540.8315013582105,231060.5625
3540.8521036160128,231018.40625
3540.8724743873154,230960.734375
3540.89307664372,230983.453125
3540.913678899658,230901.359375
3540.934049668634,230877.546875
3540.954651923175,230981.671875
3540.975022690754,230934.015625
3540.995624943898,230994.828125
3541.0159957105448,230960.953125
3541.0365979622925,231151.875
3541.057200213109,230991.0625
3541.0775709774266,231030.78125
3541.0981732273126,230923.84375
3541.118543990233,230966.84375
3541.1391462387214,230935.484375
3541.159748486278,230916.875
3541.180119247337,231233.640625
3541.200721493496,231134.59375
3541.221092253157,231046.8125
3541.2416944983866,230851.140625
3541.2620652566507,230931.84375
3541.2826675000174,230993.0625
3541.3032697429167,230924.828125
3541.32364049932,231160.75
3541.344242740822,231181.015625
3541.3646134958276,231005.296875
3541.385215736399,230817.78125
3541.405817975575,230841.109375
3541.426188728716,231037.171875
3541.4467909669606,230994.09375
3541.4671617187055,231073.5625
3541.487763955552,230912.546875
3541.508134705901,231096.46875
3541.5287369413504,230863.609375
3541.5493391763334,230900.15625
3541.5697099248205,231008.640625
3541.590312157941,230838.078125
3541.610682905031,230957.125
3541.63128513722,230892.828125
3541.6518873689447,230837.46875
3541.6722581137046,231002.828125
3541.692860344033,230754.796875
3541.7132310878615,230674.828125
3541.7338333167922,231013.53125
3541.754204059225,230908.125
3541.774806286757,230870.578125
3541.79540851336,230634.171875
3541.815779253929,230994.640625
3541.8363814796,230879.75
3541.8567522187727,230906.390625
3541.8773544425812,230998.78125
3541.897956666389,231013.25
3541.918327403234,230860.296875
3541.9389296256436,230708.125
3541.959300361558,230877.265625
3541.979902582571,230655.609375
3542.0002733170872,231008.25
3542.0208755367044,230861.71875
3542.041477755391,230925.90625
3542.061848488044,231107.078125
3542.0824507057982,231095.53125
3542.1028214370554,230770.25
3542.1234236534124,230730.828125
3542.1440258688385,231141.75
3542.164396598232,230830.859375
3542.184998812728,230698.515625
3542.205369540724,231027.921875
3542.2259717538227,230906.9375
3542.2463424804214,230362.5
3542.266944692123,227388.328125
3542.2875469033575,227062.53125
3542.307917628095,227294.46875
3542.328519837933,227560.53125
3542.3488905612735,227814.96875
3542.3694927701804,230948.4375
3542.3900949776903,230951.71875
3542.410465699634,230804.90625
3542.4310679062114,231045.859375
3542.4514386262936,230869.296875
3542.472040831474,230893.609375
3542.492411550624,231029.171875
3542.5130137548745,230849.75
3542.533615958193,230942.65625
3542.5539866754802,231002.59375
3542.574588877402,230918.28125
3542.5949595932916,230957.671875
3542.615561794282,230965.859375
3542.636163994342,230656.1875
3542.6565347083674,231028.984375
3542.6771369070307,230721.421875
3542.6975076201275,230839.578125
3542.7181098178576,232032.953125
3542.7384805290917,230903.03125
3542.7590827258905,230804.4375
3542.779684921294,230817.171875
3542.8000556311295,230952.90625
3542.820657825601,230993.359375
3542.8410285340406,230859.703125
3542.86163072758,230857.78125
3542.882232920189,231033.921875
3542.9026036267646,230947.703125
3542.9232058179773,230842.703125
3542.9435765236235,230732.296875
3542.9641787134374,230966.484375
3542.9845494176857,230920.828125
3543.005151607035,230869.921875
3543.025753794987,230888.28125
3543.0461244973726,230916.21875
3543.066726684859,230932.046875
3543.0870973858487,230807.40625
3543.1076995719372,230753.15625
3543.128301757096,230899.3125
3543.1486724566867,230876.640625
3543.1692746404487,231021.265625
3543.189645338643,230897.5
3543.2102475219385,230661.546875
3543.2306182187367,231003.1875
3543.251220400634,230636.078125
3543.271822581602,231034.5
3543.2921932770037,230714.421875
3543.312795457038,230775.125
3543.3331661510433,230805.453125
3543.353768330147,230881.46875
3543.37437050832,230964.640625
3543.3947412004622,230767.421875
3543.4153433777033,230851.59375
3543.4357140689135,230917.65625
3543.4563162447594,231084.71875
3543.4766869350365,230739.296875
3543.497289109951,231038.3125
3543.517891284398,230672.265625
3543.538261972814,230815.734375
3543.5588641458658,230877.421875
3543.5792348333493,230962.78125
3543.599837005469,230937.296875
3543.620207692024,230923.453125
3544.1385026006315,231341.03125
3544.159104759247,231356.609375
3544.1794754322955,231351.34375
3544.2000775899805,231374.953125
3544.220448262563,231321.796875
3544.2410504193163,230686.34375
3544.26165257607,230874.71875
3544.2820232472554,230906.234375
3544.306792131168,231226.515625
3544.3304035900424,230958.0
3544.3510057449334,231212.25
3544.371376414257,230893.453125
3544.508878425905,231088.078125
3544.5294805780018,230587.53125
3544.549851244998,231154.046875
3544.5704533966277,230703.984375
3544.5908240626923,230724.21875
3544.611426213858,230706.765625
3544.632028364557,230787.140625
3544.652399030621,230624.546875
3544.6730011808554,230820.859375
3544.693371845988,230789.703125
3544.713973996221,230841.84375
3544.734344660889,230565.90625
3544.7549468106567,230741.5625
3544.775548960424,230570.859375
3544.795919624626,230726.078125
3544.8165217739283,230615.5
3544.83689243813,230438.109375
3544.8574945874325,230614.5
3544.87809673627,230589.265625
3544.898467400471,230482.015625
3544.9190695493076,230811.265625
3544.9394402130433,230864.796875
3544.960042361881,230525.78125
3544.9804130256157,230620.75
3545.001015174453,230749.390625
3545.021848807925,230717.25
3545.0424509567615,230496.078125
3545.063053105599,230722.40625
3545.0834237698004,230623.890625
3545.1042574037374,230503.609375
3545.12485955304,230681.234375
3545.145230217242,230739.109375
3545.1660638516464,230886.8125
3545.1866660009478,230813.5625
3545.2072681507157,230816.515625
3545.2276388158493,230839.546875
3545.248240966082,230735.703125
3545.2688431163156,230858.453125
3545.2892137819154,230675.703125
3545.309815932615,230622.125
3545.330186598678,230891.21875
3545.3507887503097,230760.046875
3545.3713909019402,230748.53125
3545.3917615689356,230678.765625
3545.412363721032,230836.15625
3545.432734388493,230631.546875
3545.4533365415214,230770.15625
3545.688293685212,231111.015625
3545.708895842733,230893.28125
3545.7294980002525,230777.828125
3545.7498686731396,230778.0625
3545.7704708315905,230310.890625
3545.790841505408,227504.25
3545.811443664326,227030.203125
3545.832045823244,226967.625
3545.8524164979913,227182.125
3545.87301865784,227554.4375
3545.8933893330545,230859.375
3545.9139914933694,230783.03125
3545.934362169049,230685.8125
3545.9549643298283,230671.3125
3545.9755664906093,230718.921875
3545.995937166756,230790.40625
3546.016539327534,230950.28125
3546.0369100041466,231003.453125
3546.0575121653915,230900.375
3546.078114326637,230861.4375
3546.09848500325,230959.765625
3546.1190871644935,230786.078125
3546.1394578406407,230983.25
3546.160060001887,230775.78125
3546.180430678498,230730.859375
3546.201032839277,230807.25
3546.2216350000563,230708.5625
3546.242005675738,230949.296875
3546.2626078360527,230922.015625
3546.2829785112667,230912.140625
3546.30358067158,230985.328125
3546.324182830964,230948.03125
3546.344553505247,231073.390625
3546.365155664165,230926.140625
3546.385526337983,230815.375
3546.4061284959676,230923.65625
3546.426499168389,231064.046875
3546.4471013259085,230969.953125
3546.467703482498,231063.0625
3546.488074153987,230855.234375
3546.5086763096438,230963.515625
3546.5290469797374,231141.71875
3546.5496491339986,231101.515625
3546.5702512882585,230883.328125
3546.590621956488,231056.59375
3546.611224109351,230967.59375
3546.6315947761846,231099.75
3546.652196927652,230857.375
3546.672567593553,231093.640625
3546.6931697436225,230950.234375
3546.713771892761,231098.9375
3546.734142556334,230949.390625
3546.7547447040756,231065.15625
3546.7751153662516,231101.84375
3546.7957175125966,231022.34375
3546.816319658009,231130.15625
3546.836690318322,231018.859375
3546.8572924618734,231023.0625
3546.877663120325,230980.09375
3546.8982652624777,230854.34375
3546.9186359190667,230801.6875
3546.939238059822,230945.03125
3546.959840199647,230945.625
3546.980210853908,230970.9375
3547.0008129918697,231163.0
3547.021183644268,231150.609375
3547.0417857803673,231087.953125
3547.0623879160007,230833.25
3547.0827585656048,231127.46875
3547.103360699377,231015.9375
3547.123731347583,230931.03125
3547.1443334794926,230929.046875
3547.1647041258343,230997.546875
3547.1853062558816,230941.421875
3547.2059083849967,230876.078125
3547.2262790285463,230686.609375
3547.246881156265,231110.453125
3547.267251797953,231111.359375
3547.287853923341,230824.59375
3547.3084560482653,230796.6875
3547.3288266871577,230847.859375
3547.3494288102197,230865.125
3547.369799447717,230940.40625
3547.390401568449,230908.84375
3547.4107722040835,230949.875
3547.431374322953,230838.0
3547.451976441357,230933.484375
3547.472347074198,231015.90625
3547.4929491902735,230747.546875
3547.513319821717,230788.859375
3547.5339219359316,230814.421875
3547.5545240496785,230989.015625
3547.5748946778613,230896.671875
3547.5954967897474,230680.703125
3547.6158674160674,230930.09375
3547.6364695260904,230674.046875
3547.656840150549,230827.984375
3547.6774422587087,231019.390625
3547.698044365938,230872.296875
3547.7184149876016,231139.015625
3547.739017092967,230814.5
3547.7593877132344,230722.828125
3547.7799898162716,230853.1875
3547.8005919188445,230799.0625
3547.8209625363183,230808.40625
3547.841564637027,231082.875
3547.861935252638,230964.171875
3547.882537351484,230818.0625
3547.9029079652314,230709.171875
3547.923510062682,230727.046875
3547.9441121587342,230780.484375
3547.964482769689,230682.734375
3547.985084864345,230869.4375
3548.0054554734356,230834.953125
3548.026057565764,230620.28125
3548.0466596576252,230886.28125
3548.067030264389,230944.390625
3548.087632353922,230822.75
3548.108002958821,230802.703125
3548.1286050469585,230613.484375
3548.148975649997,230872.625
3548.16957773627,230796.3125
3548.1901798220792,230870.328125
3548.210550422323,230956.140625
3548.2311525058026,231159.015625
3548.25152310465,231025.953125
3548.2721251862667,230922.5
3548.292727267418,231000.734375
3548.3130978634713,230951.921875
3548.3336999427597,230749.875
3548.35407053695,231168.390625
3548.3746726143772,230869.1875
3548.3950432071692,230844.828125
3548.415645282734,230675.03125
3548.436247357366,230752.40625
3548.4566179473654,230813.203125
3548.4772200206016,230844.3125
3548.4975906087375,230619.625
3548.518192680111,230683.609375
3548.538794750552,230889.921875
3548.559165336359,230943.890625
3548.5797674054043,230938.734375
3548.600137989349,230717.25
3548.620740056066,230986.921875
3548.6411106386154,230904.84375
3548.661712703934,230818.328125
3548.682314768322,230895.9375
3548.7026853480775,230916.140625
3548.723287410602,230828.640625
3548.7436579889604,230720.828125
3548.764260050089,230882.171875
3548.7848621102853,230882.0
3548.805232685384,230807.296875
3548.8258347441833,230938.609375
3548.846205317884,230857.046875
3548.8668073748217,230796.515625
3548.8871779471247,230979.265625
3548.9077800022,230843.453125
3548.928382056344,230781.109375
3548.9487526258536,230842.265625
3548.9693546786007,231115.359375
3548.989725246713,230828.203125
3549.010327297597,230998.40625
3549.03092934755,230875.703125
3549.0512999133343,230994.34375
3549.071901961425,230838.9375
3549.092272525347,230810.375
3549.1128745720393,230876.609375
3549.133245134565,230926.84375
3549.1538471793947,230810.953125
3549.17444922376,230885.28125
3549.1948197834913,230858.03125
3549.2154218259925,230845.484375
3549.2357923843274,231005.890625
3549.256394425433,231037.546875
3549.276764981904,230883.5625
3549.297367021147,230024.953125
3549.317969059923,227423.609375
3549.338339613601,227228.125
3549.3589416505147,227226.421875
3549.37931220326,227370.90625
3549.3999142383113,227730.375
3549.4205162728977,230994.953125
3549.440886822849,230837.65625
3549.461488855573,230946.890625
3549.4818594041285,230934.96875
3549.502461435454,231057.015625
3549.5228319821467,230761.265625
3549.5434340116094,231067.578125
3549.5640360406082,231002.265625
3549.584406584973,230767.0
3549.605008612107,230908.734375
3549.6253791550753,230686.8125
3549.6459811803484,230951.96875
3549.6665832051544,230846.390625
3549.6869537457937,231088.84375
3549.707555768737,230945.734375
3549.7279263075143,230748.25
3549.748528329062,230844.5
3549.768898866441,230722.671875
3549.789500886591,230873.515625
3549.8101029053455,230874.046875
3549.8304734403955,230866.75
3549.851075458218,230736.59375
3549.8714459914067,230710.234375
3549.8920480073652,230741.0625
3549.9126500223942,230973.578125
3549.9330205532533,230786.84375
3549.953622566885,230878.3125
3549.9739930963487,230815.53125
3549.994595108582,230825.890625
3550.014965636183,231004.09375
3550.0355676465547,230992.046875
3550.0561696564596,231030.65625
3550.076540181733,230851.640625
3550.0971421897752,230856.359375
3550.1175127141173,230866.609375
3550.1381147202987,230754.96875
3550.1587167260127,230742.53125
3550.1790872480256,230874.46875
3550.199689251878,230823.5625
3550.2200597720275,230703.0625
3550.240661774483,231007.265625
3550.261032293235,230996.359375
3550.281634294294,230739.828125
3550.302236294421,230894.25
3550.322606810845,230805.75
3550.3432088095756,230981.015625
3550.363579324138,230939.109375
3550.3841813210042,231182.625
3550.404783317407,230867.296875
3550.425153830105,231170.703125
3550.4457558246445,230682.328125
3550.4661263354815,230818.53125
3550.4867283290882,230827.015625
3550.507098838063,230941.1875
3550.5277008298085,230950.734375
3550.548302821087,230890.53125
3550.568673328199,230927.296875
3550.5892753171506,230946.28125
3550.6096458228653,230940.890625
3550.630247810886,230931.03125
3550.650849797973,230767.296875
3550.671220300894,230726.671875
3550.691822286586,230708.15625
3550.712192788574,230851.59375
3550.732794772404,230917.796875
3550.7531652725306,230918.78125
3550.7737672549615,230803.3125
3550.794369236928,230970.984375
3550.814739734725,230780.8125
3550.8353417148296,231042.875
3550.8557122116968,230984.46875
3550.8763141899367,230891.9375
3550.896916168178,230891.265625
3550.917286662253,230992.171875
3550.9378886386303,230971.15625
3550.958259131307,230943.71875
3550.9788611062872,231178.984375
3550.9992315975664,231070.984375
3551.0198335706855,230956.921875
3551.0404355433375,230910.28125
3551.060806032289,230888.3125
3551.0814080035448,230837.546875
3551.101778490632,230937.125
3551.1223804604915,230953.15625
3551.142982428953,230920.125
3551.16335291418,230726.671875
3551.183954881711,230974.421875
3551.2043253655384,230889.671875
3551.224927331207,231188.453125
3551.2452978131732,230739.390625
3551.2658997774433,230996.921875
3551.286501741249,230969.875
3551.3068722213525,231047.703125
3551.3274741832943,230937.046875
3551.3478446615354,230839.921875
3551.3684466220816,231017.734375
3551.389048582162,231090.90625
3551.409419058075,230816.890625
3551.4300210162914,230980.03125
3551.4503914912725,231087.296875
3551.4709934480934,230997.546875
3551.4913639216766,231013.390625
3551.511965876635,230855.78125
3551.532567831126,230993.84375
3551.5529383023836,230922.65625
3551.5735402554787,230867.546875
3551.593910724871,231036.921875
3551.6145126765696,230990.984375
3551.635114627337,230878.1875
3551.6554850948664,231002.015625
3551.6760870442363,231168.84375
3551.696457509904,230941.921875
3551.717059457878,230826.71875
3551.737429922149,230640.625
3551.758031868724,230794.59375
3551.778633814369,231092.296875
3551.7990042763117,231059.75
3551.8196062205584,230886.03125
3551.83997668157,230954.140625
3551.860578623957,230880.28125
3551.881180565875,231002.625
3551.9015510245586,230983.484375
3551.92215296508,230852.25
3551.9425234219,230926.96875
3551.963125361026,230860.78125
3551.983495816448,230973.984375
3552.004097754178,230921.1875
3552.024699690976,230814.140625
3552.045070144535,231168.96875
3552.06567207947,231134.796875
3552.0860425316328,230958.25
3552.1066444651706,231053.109375
3552.1272463982427,230775.15625
3552.147616848078,231143.890625
3552.1682187797537,231289.0625
3552.4031733381375,231205.03125
3552.4237752602157,230958.84375
3552.444145699061,230927.625
3552.464747619743,231103.84375
3552.4853495399584,230747.75
3552.5057199764747,230841.421875
3552.5263218952928,231034.75
3552.5466923304134,230876.234375
3552.5672942478354,231041.765625
3552.58789616386,230908.84375
3552.608266597116,230825.328125
3552.628868511744,231052.265625
3552.64923894407,230755.234375
3552.6698408573016,230878.96875
3552.690211287764,230941.234375
3552.7108131995974,230916.75
3552.7314151104997,230928.515625
3552.7517855391,230783.28125
3552.7723874486064,230762.828125
3552.7927578753447,230781.890625
3552.8133597839183,231150.375
3552.8339616910953,227850.5625
3552.854332115971,227342.53125
3552.8749340222166,227349.578125
3552.8953044452296,227502.203125
3552.915906350078,227543.921875
3552.9362767716934,229908.390625
3552.956878674681,230880.28125
3552.977480577201,230858.234375
3552.9978509969537,230977.140625
3553.0184528980767,231026.546875
3553.0388233164326,230837.75
3553.059425215695,230882.953125
3553.0800271144894,230797.421875
3553.100397530517,230873.328125
3553.1209994279147,230812.59375
3553.141369842546,231082.703125
3553.161971738548,231049.109375
3553.1823421517815,231077.671875
3553.2029440463857,230862.984375
3553.223545940058,230814.1875
3553.24391635143,231134.75
3553.264518243706,231112.46875
3553.2848886532142,230844.625
3553.3054905440927,231068.5625
3553.3260924345072,230858.5625
3553.3464628416873,230886.140625
3553.3670647307035,231075.734375
3553.387435136951,230880.328125
3553.4080370241063,231149.640625
3553.4284074289576,231121.078125
3553.4490093147147,230818.578125
3553.4696111995395,230944.109375
3553.489981602064,231005.90625
3553.5105834859583,231012.828125
3553.5309538870843,230715.859375
3553.5515557695803,231015.234375
3553.5721576511473,230839.109375
3553.5925280499455,230887.328125
3553.6131299301146,230641.078125
3553.6335003275153,230755.578125
3553.654102206288,230754.265625
3553.674472602758,230896.1875
3553.695074479667,230761.4375
3553.715676356576,230846.3125
3553.7360467507183,230966.796875
3553.7566486257642,230674.625
3553.7770190185092,230926.921875
3553.797620892158,231045.890625
3553.818222764877,230767.328125
3553.838593155294,230970.8125
3553.85919502708,230627.171875
3553.8795654161004,230809.796875
3553.90016728649,230999.265625
3553.9205376741124,230984.625
3553.9411395426396,230940.125
3553.961741410702,230788.9375
3553.982111796462,231042.78125
3554.002713663126,230812.5
3554.0230840470226,230881.6875
3554.0436859122915,230840.53125
3554.064287776627,230926.75
3554.0846581586616,231010.859375
3554.105260022068,230943.125
3554.125630402705,230682.40625
3554.1462322642474,230969.625
3554.1666026434864,230800.890625
3554.1872045036334,230908.125
3554.207806363313,231096.875
3554.228176740225,231034.34375
3554.248778598508,230788.0
3554.269148974023,231086.359375
3554.2897508309093,230978.53125
3554.310352686865,230788.1875
3554.3307230605164,230981.5625
3554.3513249150737,230776.546875
3554.3716952873297,230751.765625
3554.3922971404904,230795.40625
3554.412667511349,230658.40625
3554.433269363112,230907.859375
3554.453871213945,230929.828125
3554.474241582941,230870.75
3554.494843432376,231087.796875
3554.5152137999758,230986.1875
3554.535815648479,230978.109375
3554.5561860142157,230898.734375
3554.5767878613233,230787.734375
